17.72,20.07,27.51
17.74,20.19,27.45
17.75,20.19,27.53
17.74,20.18,27.64
17.73,20.2,27.41
17.72,20.28,27.7
17.71,20.32,27.35
17.72,20.34,27.42
17.74,20.46,27.36
17.73,20.56,27.44
17.69,20.52,27.51
17.65,20.53,27.41
17.65,20.59,27.85
17.67,20.71,27.43
17.7,20.82,27.51
17.68,20.9,27.33
17.61,20.87,27.41
17.58,20.83,27.79
17.61,20.95,27.41
17.66,21.07,27.46
17.7,21.18,27.43
17.71,21.12,27.56
17.68,21.07,27.65
17.65,21.2,27.64
17.68,21.32,27.66
17.72,21.43,27.73
17.74,21.42,27.48
17.71,21.43,27.76
17.69,21.42,27.5
17.69,21.45,27.38
17.69,21.57,27.54
17.71,21.7,27.51
17.72,21.78,27.62
17.73,21.78,27.77
17.73,21.81,27.62
17.73,21.8,27.64
17.73,21.81,27.59
17.75,21.81,27.52
17.77,21.87,27.77
17.78,22,27.81
17.8,22.1,27.39
17.78,22.21,27.6
17.74,22.31,27.44
17.72,22.35,27.47
17.72,22.47,27.56
17.72,22.6,27.44
17.74,22.71,27.84
17.74,22.78,27.59
17.69,22.76,27.84
17.64,22.84,27.72
17.65,22.96,27.7
17.67,23.08,27.66
17.69,23.19,27.59
17.68,23.15,27.6
17.63,23.12,27.67
17.61,23.09,27.6
17.65,23.22,27.82
17.69,23.33,27.58
17.7,23.43,27.57
17.68,23.41,27.57
17.64,23.41,27.84
17.64,23.49,27.71
17.66,23.54,27.76
17.67,23.66,27.65
17.69,23.75,27.78
17.68,23.83,27.61
17.67,23.82,27.46
17.7,23.84,27.76
17.73,23.89,27.49
17.74,24.02,27.75
17.74,24.1,27.58
17.72,24.1,27.57
17.73,24.16,27.43
17.7,24.26,27.62
17.7,24.36,27.63
17.7,24.36,27.65
17.72,24.34,27.59
17.75,24.38,27.41
17.77,24.48,27.39
17.76,24.52,27.56
17.7,24.44,27.68
17.7,24.5,27.37
17.73,24.64,27.62
17.77,24.75,27.44
17.8,24.76,27.44
17.76,24.75,27.49
17.75,24.87,27.62
17.76,24.85,27.59
17.79,24.93,27.67
17.78,25.03,27.44
17.78,25.13,27.59
17.73,25.15,27.46
17.67,25.02,27.78
17.7,25.19,27.72
17.74,25.29,27.38
17.74,25.4,27.57
17.76,25.5,27.4
17.75,25.42,27.52
17.74,25.44,27.65
17.75,25.54,27.43
17.77,25.66,27.42
17.77,25.76,27.26
17.75,25.8,27.56
17.73,25.8,27.51
17.71,25.8,27.48
17.68,25.83,27.55
17.72,25.87,27.44
17.72,25.83,27.25
17.74,25.87,27.44
17.71,25.91,27.4
17.71,26.01,27.4
17.69,26.11,27.4
17.69,26.11,27.48
17.69,26.09,27.3
17.72,26.18,27.37
17.72,26.3,27.5
17.72,26.4,27.22
17.68,26.46,27.47
17.65,26.34,27.51
17.66,26.36,27.38
17.67,26.4,27.33
17.71,26.51,27.47
17.75,26.68,27.79
17.72,26.71,27.66
17.67,26.69,27.56
17.67,26.71,27.4
17.69,26.78,27.34
17.73,26.88,27.45
17.74,26.98,27.33
17.65,26.94,27.29
17.6,26.96,27.56
17.62,27,27.4
17.65,27.15,27.49
17.7,27.25,27.4
17.7,27.36,27.39
17.72,27.27,27.21
17.67,27.27,27.32
17.65,27.38,27.49
17.69,27.53,26.99
17.71,27.63,27.44
17.74,27.66,27.45
17.73,27.62,27.56
17.74,27.54,27.49
17.73,27.61,27.71
17.75,27.63,27.41
17.77,27.71,27.52
17.75,27.83,27.56
17.77,27.96,27.58
17.76,28.06,27.47
17.74,28.14,27.42
17.74,28.26,27.3
17.71,28.37,27.28
17.73,28.37,27.31
17.74,28.39,27.36
17.76,28.57,27.47
17.77,28.64,27.47
17.73,28.67,27.77
17.72,28.7,27.47
17.73,28.77,27.62
17.76,28.87,27.55
17.78,28.87,27.47
17.79,28.82,27.57
17.7,28.68,27.39
17.73,28.77,27.3
17.76,28.95,27.21
17.78,29.08,27.21
17.81,29.18,27.45
17.72,29.08,27.4
17.74,29.13,27.28
17.78,29.26,27.19
17.83,29.39,27.6
17.87,29.49,27.47
17.89,29.36,27.45
17.89,29.21,27.41
17.9,29.08,27.38
17.92,29.08,27.43
17.94,29.08,27.56
17.96,29.08,27.31
17.96,29.05,27.38
17.96,29,27.37
17.94,29.05,27.43
17.95,28.98,27.5
17.96,28.9,27.43
17.97,28.88,27.44
17.96,28.88,27.48
17.97,28.88,27.31
17.96,28.88,27.3
17.97,28.85,27.66
17.92,28.61,27.25
17.93,28.4,27.41
17.95,28.35,27.32
17.97,28.24,27.46
17.96,28.12,27.55
17.87,27.92,27.62
17.88,27.91,27.58
17.9,27.91,27.44
17.93,27.94,27.36
17.95,27.94,27.46
17.95,27.85,27.44
17.9,27.68,27.65
17.88,27.62,27.38
17.88,27.56,27.19
17.91,27.56,27.76
17.94,27.56,27.3
17.91,27.45,27.48
17.85,27.36,27.48
17.83,27.27,27.32
17.86,27.27,27.25
17.89,27.27,27.39
17.92,27.26,27.5
17.93,27.26,27.56
17.9,27.2,27.49
17.89,27.15,27.35
17.91,27.12,27.46
17.93,27.01,27.15
17.94,26.99,27.59
17.93,26.85,27.25
17.91,26.75,27.47
17.92,26.66,27.52
17.94,26.67,27.3
17.95,26.67,27.42
17.95,26.63,27.41
17.96,26.51,27.39
17.97,26.51,27.36
17.97,26.51,27.49
17.97,26.49,27.59
17.95,26.4,27.49
17.94,26.39,27.58
17.95,26.38,27.35
17.96,26.38,27.52
17.96,26.34,27.38
17.93,26.23,27.61
17.89,26.11,27.27
17.9,26.04,27.42
17.92,26.04,27.5
17.95,26.01,27.36
17.94,25.99,27.69
17.9,25.8,27.38
17.85,25.63,27.6
17.86,25.67,27.47
17.89,25.67,27.6
17.92,25.67,27.51
17.91,25.59,27.5
17.89,25.48,27.37
17.86,25.37,27.62
17.85,25.3,27.37
17.89,25.3,27.55
17.92,25.3,27.42
17.91,25.27,27.55
17.84,25.18,27.52
17.81,25.06,27.62
17.84,25.04,27.72
17.88,25.05,27.59
17.9,25.04,27.56
17.9,25.03,27.4
17.91,25.04,27.52
17.91,25.01,27.53
17.93,24.99,27.33
17.94,24.87,27.82
17.93,24.77,27.69
17.94,24.77,27.88
17.95,24.79,27.79
17.94,24.77,27.56
17.93,24.64,27.66
17.93,24.6,27.45
17.93,24.51,27.41
17.95,24.53,27.59
17.97,24.53,27.64
17.94,24.51,27.75
17.92,24.49,27.4
17.89,24.36,27.8
17.91,24.25,27.62
17.94,24.27,27.67
17.96,24.27,27.63
17.96,24.24,27.89
17.9,23.95,27.89
17.9,23.88,27.52
17.91,23.91,27.75
17.94,23.91,27.56
17.96,23.91,27.69
17.93,23.84,27.74
17.89,23.54,27.62
17.86,23.43,27.45
17.9,23.45,27.72
17.92,23.45,27.53
17.95,23.45,27.78
17.94,23.36,27.71
17.86,23.2,27.61
17.87,23.16,27.59
17.89,23.19,27.59
17.92,23.19,27.82
17.93,23.11,27.62
17.91,23.01,27.64
17.9,22.98,27.73
17.88,22.91,27.64
17.91,22.92,27.59
17.93,22.92,27.79
17.94,22.91,27.68
17.95,22.77,27.75
17.97,22.68,27.59
17.96,22.56,27.67
17.96,22.43,27.64
17.95,22.34,27.69
17.96,22.22,27.71
17.97,22.14,27.43
17.99,22.14,27.48
17.97,22.12,27.57
17.86,21.87,27.45
17.87,21.7,27.51
17.89,21.68,27.5
17.92,21.68,27.55
17.94,21.68,27.58
17.91,21.61,27.64
17.84,21.42,27.45
17.84,21.36,27.55
17.87,21.33,27.55
17.91,21.33,27.63
17.93,21.33,27.81
17.93,21.26,27.76
17.83,21.18,27.88
17.85,21.15,27.83
17.87,21.19,27.92
17.9,21.19,27.34
17.93,21.15,27.41
17.9,21.1,27.45
17.86,21,27.63
17.87,21.02,27.43
17.89,21.04,27.56
17.92,21.02,27.48
17.92,20.99,27.53
17.93,20.86,27.63
17.89,20.77,27.41
17.9,20.73,27.65
17.91,20.65,27.38
17.92,20.64,27.52
17.93,20.65,27.28
17.94,20.6,27.44
17.95,20.5,27.7
17.95,20.4,27.62
17.93,20.38,27.79
17.92,20.35,27.47
17.93,20.26,27.46
17.95,20.27,27.27
17.96,20.26,27.82
17.94,20.26,27.38
17.81,20.12,27.35
17.82,20,27.42
17.85,20.01,27.52
17.89,19.99,27.66
17.92,19.89,27.53
17.86,19.83,27.47
17.86,19.71,27.48
17.88,19.63,27.47
17.91,19.65,27.44
17.93,19.65,27.39
17.94,19.65,27.7
17.88,19.5,27.33
17.8,19.33,27.56
17.83,19.29,27.47
17.87,19.3,27.54
17.9,19.26,27.73
17.91,19.25,27.5
17.85,18.98,27.56
17.86,18.93,27.63
17.89,18.95,27.56
17.91,18.93,27.46
17.94,18.92,27.65
17.95,18.91,27.58
17.95,18.74,27.51
17.94,18.57,27.5
17.95,18.49,27.56
17.96,18.39,27.61
17.95,18.36,27.37
17.95,18.25,27.58
17.96,18.26,27.34
17.96,18.23,27.7
17.93,18.12,27.5
17.94,18.01,27.55
17.94,18.02,27.63
17.96,18.01,27.41
17.97,18.01,27.34
17.97,17.99,27.54
17.9,17.83,27.45
17.86,17.72,27.32
17.88,17.66,27.38
17.91,17.67,27.53
17.94,17.64,27.42
17.94,17.61,27.73
17.91,17.5,27.56
17.89,17.47,27.12
17.89,17.42,27.32
17.92,17.42,27.68
17.94,17.39,27.56
17.94,17.37,27.39
17.91,17.18,27.31
17.88,17.1,27.55
17.9,17.02,27.54
17.92,17.02,27.59
17.94,17.02,27.56
17.93,17,27.76
17.9,17,27.39
17.89,16.99,27.42
17.9,16.89,27.66
17.92,16.89,27.62
17.94,16.86,27.62
17.93,16.75,27.38
17.89,16.75,27.33
17.87,16.74,27.6
17.88,16.63,27.51
17.9,16.51,27.49
17.92,16.5,27.54
17.93,16.5,27.56
17.93,16.5,27.3
17.92,16.49,27.72
17.92,16.38,27.55
17.91,16.36,27.26
17.92,16.26,27.45
17.94,16.26,27.4
17.95,16.2,27.42
17.95,16.06,27.56
17.91,15.94,27.58
17.89,15.85,27.36
17.91,15.79,27.36
17.93,15.74,27.26
17.95,15.67,27.47
17.88,15.58,27.47
17.8,15.48,27.3
17.82,15.44,27.28
17.86,15.37,27.34
17.89,15.31,27.57
17.91,15.24,27.71
17.9,15.14,27.61
17.85,15.04,27.76
17.84,15.01,27.51
17.87,15.01,27.58
17.9,15.01,27.46
17.91,14.99,27.33
17.87,14.92,27.42
17.84,14.86,27.6
17.85,14.82,27.45
17.88,14.81,27.32
17.91,14.75,27.4
17.92,14.68,27.54
17.91,14.62,27.47
17.91,14.57,27.55
17.92,14.56,27.64
17.94,14.56,27.36
17.95,14.49,27.64
17.95,14.44,27.53
17.96,14.43,27.73
17.97,14.37,27.49
17.94,14.3,27.68
17.92,14.24,27.42
17.92,14.19,27.4
17.94,14.19,27.68
17.96,14.14,27.52
17.97,14.03,27.62
17.94,13.9,27.51
17.9,13.78,27.59
17.89,13.68,27.54
17.91,13.62,27.38
17.94,13.56,27.98
17.94,13.49,27.69
17.91,13.44,27.31
17.87,13.34,27.75
17.88,13.32,27.73
17.91,13.32,27.38
17.93,13.31,27.35
17.94,13.24,27.6
17.9,13.16,27.66
17.85,13.11,27.7
17.85,13.07,27.39
17.88,13.07,27.49
17.91,13.06,27.4
17.92,12.99,27.42
17.89,12.91,27.68
17.9,12.86,27.55
17.91,12.82,27.44
17.94,12.82,27.59
17.95,12.81,27.38
17.96,12.74,27.29
17.9,12.68,27.62
17.89,12.62,27.35
17.91,12.57,27.42
17.92,12.49,27.6
17.93,12.39,27.36
17.95,12.33,27.56
17.95,12.28,27.37
17.94,12.21,27.57
17.92,12.15,27.53
17.9,12.09,27.33
17.91,12.04,27.4
17.93,11.99,27.51
17.95,11.94,27.54
17.94,11.87,27.69
17.87,11.78,27.39
17.86,11.74,27.23
17.89,11.7,27.29
17.92,11.7,27.56
17.94,11.69,27.45
17.92,11.65,27.18
17.92,11.6,27.28
17.88,11.53,27.59
17.91,11.5,27.55
17.94,11.5,27.65
17.96,11.5,27.26
17.98,11.48,27.51
17.92,11.43,27.43
17.94,11.4,27.33
17.99,11.41,27.46
18.03,11.41,27.28
18.05,11.42,27.23
18.03,11.4,27.3
18.01,11.42,27.41
18.03,11.42,27.59
18.05,11.45,27.53
18.08,11.51,27.38
18.1,11.55,27.67
18.11,11.55,27.41
18.13,11.55,27.49
18.13,11.57,27.5
18.14,11.63,27.58
18.14,11.69,27.09
18.14,11.75,27.53
18.15,11.75,27.48
18.18,11.82,27.45
18.17,11.87,27.55
18.15,11.85,27.54
18.14,11.93,27.58
18.13,12,27.37
18.15,12.13,27.46
18.16,12.24,27.43
18.16,12.27,27.46
18.1,12.31,27.49
18.09,12.33,27.46
18.11,12.41,27.42
18.13,12.49,27.71
18.15,12.54,27.47
18.13,12.58,27.4
18.03,12.58,27.73
18.04,12.61,27.75
18.07,12.68,27.66
18.09,12.73,27.57
18.12,12.78,27.4
18.05,12.8,27.56
17.96,12.79,27.9
17.99,12.84,27.73
18.03,12.92,27.65
18.06,12.97,27.65
18.08,13.03,27.65
18.07,13.08,27.79
18.03,13.12,27.42
18.04,13.15,27.71
18.07,13.22,27.97
18.1,13.27,27.82
18.1,13.33,27.75
18.09,13.36,27.83
18.08,13.46,27.87
18.07,13.56,27.46
18.09,13.68,27.76
18.1,13.72,27.84
18.1,13.78,27.65
18.12,13.86,27.65
18.14,13.93,27.6
18.16,13.97,27.61
18.11,13.98,27.61
18.09,14.02,27.55
18.1,14.1,27.6
18.12,14.18,27.53
18.14,14.23,27.8
18.11,14.28,27.31
18.06,14.27,27.63
18.03,14.32,27.62
18.06,14.41,27.86
18.11,14.47,27.5
18.13,14.54,27.47
18.09,14.57,27.53
18.03,14.61,27.43
18.05,14.66,27.79
18.08,14.73,27.62
18.1,14.78,27.64
18.15,14.83,27.56
17.98,14.82,27.46
17.98,14.86,27.58
18,14.91,27.65
18.04,14.97,27.56
18.07,15.03,27.45
18.09,15.07,27.58
18.09,15.12,27.52
18.03,15.13,27.33
18.04,15.21,27.48
18.07,15.26,27.6
18.11,15.33,27.51
18.12,15.37,27.62
18.11,15.37,27.43
18.1,15.49,27.56
18.09,15.59,27.4
18.1,15.7,27.62
18.11,15.82,27.52
18.12,15.92,27.3
18.13,15.99,27.85
18.1,16.05,27.55
18.1,16.07,27.51
18.07,16.09,27.42
18.08,16.12,27.54
18.1,16.16,27.36
18.12,16.26,27.58
18.11,16.35,27.63
18.07,16.28,27.61
18.04,16.36,27.38
18.07,16.38,27.51
18.1,16.52,27.45
18.12,16.62,27.41
18.12,16.59,27.8
18.08,16.57,27.44
18.06,16.61,27.36
18.05,16.64,27.46
18.08,16.74,27.45
18.11,16.78,27.56
18.09,16.78,27.58
18.02,16.81,27.22
17.99,16.81,27.61
18.02,16.83,27.26
18.06,16.95,27.46
18.09,17.07,27.42
18.09,17.17,27.72
18.07,17.15,27.73
18.05,17.19,27.54
18.07,17.2,27.62
18.09,17.31,27.56
18.11,17.31,27.39
18.1,17.31,27.39
18.08,17.32,27.28
18.09,17.43,27.49
18.1,17.45,27.7
18.12,17.56,27.6
18.12,17.54,27.58
18.13,17.58,27.43
18.14,17.69,27.47
18.14,17.69,27.8
18.13,17.77,27.51
18.14,17.81,27.58
18.16,17.82,27.39
18.17,17.94,27.28
18.18,17.99,27.53
18.15,18.09,27.68
18.09,18.18,27.34
18.02,18.18,27.53
18.01,18.24,27.31
18.05,18.35,27.42
18.08,18.47,27.49
18.09,18.56,27.51
18.06,18.55,27.36
18.04,18.58,27.55
18.08,18.71,27.55
18.11,18.83,27.43
18.13,18.96,27.37
18.11,19.02,27.64
18.07,19.05,27.56
18.06,19.05,27.67
18.07,19.09,27.48
18.09,19.2,27.37
18.12,19.31,27.55
18.12,19.29,27.53
18.1,19.29,27.48
18.09,19.33,27.64
18.1,19.45,27.57
18.12,19.56,27.4
18.13,19.58,27.44
18.13,19.66,27.62
18.13,19.69,27.79
18.13,19.71,27.57
18.13,19.77,27.51
18.13,19.87,27.68
18.13,19.87,27.69
18.14,19.88,27.51
18.15,20,27.54
18.14,20.02,27.34
18.11,20.11,27.53
18.11,20.11,27.42
18.12,20.14,27.6
18.14,20.27,27.21
18.15,20.4,27.72
18.14,20.46,27.51
18.06,20.45,27.8
18.02,20.45,28.02
18.08,20.53,27.6
18.1,20.63,27.57
18.12,20.74,27.39
18.1,20.6,27.59
18.04,20.49,27.53
18.06,20.55,27.56
18.09,20.68,27.64
18.11,20.78,27.87
18.13,20.88,27.65
18.09,21.01,27.5
18.06,21.08,27.46
18.07,21.11,27.44
18.1,21.13,27.72
18.12,21.23,27.5
18.14,21.26,27.5
18.11,21.32,27.72
18.07,21.33,27.86
18.06,21.36,27.77
18.09,21.38,27.74
18.14,21.52,27.59
18.15,21.6,27.75
18.15,21.58,27.45
18.16,21.6,27.72
18.15,21.61,27.68
18.14,21.63,27.41
18.13,21.73,27.67
18.13,21.76,27.53
18.14,21.86,27.74
18.15,21.86,27.44
18.11,21.99,27.62
18.09,22.09,27.66
18.09,22.14,27.55
18.11,22.31,27.62
18.13,22.43,27.3
18.18,22.51,27.64
18.16,22.63,27.66
18.06,22.65,27.72
18.01,22.73,27.51
18.05,22.78,27.7
18.08,22.89,27.61
18.1,23.04,27.55
18.02,23.01,27.46
18,23.09,27.7
18,23.07,27.91
18.07,23.14,27.71
18.09,23.24,27.9
18.11,23.3,27.29
18.1,23.36,27.4
18.02,23.25,27.41
18.03,23.28,27.57
18.06,23.4,27.54
18.09,23.5,27.58
18.1,23.64,27.7
18.06,23.72,27.81
18.06,23.74,27.57
18.08,23.74,27.4
18.1,23.76,27.81
18.12,23.86,27.8
18.13,23.84,27.59
18.12,23.9,27.76
18.11,24,27.54
18.12,24.1,27.73
18.12,24.08,27.59
18.12,24.08,27.75
18.13,24.16,27.7
18.14,24.28,27.89
18.16,24.38,27.36
18.15,24.48,27.56
18.13,24.46,27.5
18.09,24.45,27.35
18.1,24.54,27.45
18.12,24.64,27.62
18.14,24.76,27.77
18.09,24.81,27.82
18.03,24.73,27.64
18.04,24.69,27.7
18.07,24.75,27.58
18.1,24.82,27.44
18.12,24.93,27.47
18.09,24.93,27.42
18.07,24.91,27.43
18.03,24.99,27.65
18.06,25.03,27.39
18.09,25.13,27.47
18.13,25.29,27.56
18.1,25.34,27.32
18.01,25.26,27.55
18.04,25.36,27.24
18.07,25.4,27.64
18.09,25.5,27.72
18.11,25.48,27.68
18.12,25.48,27.4
18.1,25.5,27.4
18.09,25.52,27.69
18.1,25.66,27.5
18.12,25.74,27.34
18.13,25.72,27.42
18.13,25.72,27.64
18.14,25.81,27.6
18.14,25.89,27.4
18.12,26.01,27.42
18.13,26.11,27.49
18.14,26.09,27.61
18.15,26.13,27.31
18.15,26.22,27.43
18.14,26.17,27.42
18.09,26.22,27.31
18.1,26.24,27.61
18.12,26.28,27.46
18.13,26.4,27.34
18.15,26.51,27.25
18.11,26.42,27.74
18.09,26.48,27.59
18.08,26.48,27.55
18.09,26.57,27.51
18.12,26.59,27.27
18.13,26.71,27.6
18.09,26.78,27.43
17.97,26.75,27.4
17.93,26.71,27.38
17.97,26.82,27.51
18.02,26.97,27.42
18.05,27.07,27.55
18.04,27.06,27.36
18.01,26.91,27.36
18.03,26.97,27.25
18.06,27.08,27.65
18.08,27.19,27.5
18.1,27.32,27.54
18.1,27.43,27.45
18.1,27.42,27.48
18.11,27.44,27.41
18.12,27.57,27.63
18.13,27.66,27.23
18.13,27.67,27.68
18.14,27.67,27.61
18.13,27.67,27.53
18.13,27.67,27.45
18.12,27.75,27.33
18.11,27.83,27.48
18.12,27.97,27.4
18.13,28.1,27.7
18.14,28.2,27.36
18.14,28.3,27.53
18.11,28.18,27.45
18.09,28.07,27.47
18.1,28.25,27.28
18.14,28.38,27.48
18.18,28.48,27.23
18.15,28.5,27.34
18.1,28.46,27.4
18.1,28.55,27.67
18.12,28.6,27.52
18.13,28.7,27.36
18.15,28.87,27.49
18.14,28.85,27.61
18.08,28.71,27.45
18.05,28.74,27.54
18.09,28.87,27.71
18.14,28.98,27.39
18.19,29.08,27.43
18.22,29.14,27.46
18.24,29.14,27.75
18.27,29.16,27.39
18.31,29.21,27.58
18.34,29.27,27.56
18.36,29.23,27.49
18.36,29.13,27.43
18.35,29.13,27.38
18.36,29.14,27.47
18.38,29.17,27.52
18.4,29.18,27.17
18.4,29.18,27.51
18.41,29.13,27.54
18.42,29.09,27.51
18.4,28.99,27.59
18.41,28.88,27.33
18.41,28.88,27.49
18.43,28.89,27.58
18.44,28.9,27.48
18.43,28.73,27.62
18.41,28.53,27.35
18.37,28.33,27.61
18.38,28.22,27.62
18.4,28.14,27.5
18.42,28.14,27.33
18.43,28.14,27.3
18.36,28.07,27.42
18.28,27.84,27.54
18.31,27.79,27.37
18.34,27.84,27.39
18.37,27.77,27.36
18.39,27.77,27.47
18.29,27.59,27.49
18.27,27.43,27.48
18.3,27.46,27.27
18.33,27.46,27.39
18.36,27.46,27.4
18.37,27.44,27.67
18.27,27.3,27.49
18.24,27.24,27.65
18.28,27.19,27.52
18.32,27.19,27.37
18.35,27.19,27.62
18.37,27.12,27.64
18.34,26.97,27.57
18.35,26.89,27.43
18.36,26.92,27.61
18.39,26.92,27.58
18.4,26.89,27.58
18.41,26.89,27.29
18.41,26.89,27.82
18.38,26.89,27.69
18.38,26.92,27.39
18.33,26.81,27.62
18.35,26.73,27.55
18.37,26.62,27.51
18.39,26.54,27.46
18.4,26.52,27.63
18.41,26.48,27.31
18.38,26.3,27.53
18.39,26.21,27.55
18.41,26.17,27.35
18.43,26.17,27.81
18.44,26.17,27.18
18.43,26.11,27.34
18.3,25.89,27.62
18.33,25.93,27.52
18.36,25.91,27.6
18.38,25.91,27.61
18.41,25.91,27.33
18.3,25.77,27.49
18.28,25.74,27.43
18.3,25.68,27.55
18.34,25.7,27.64
18.37,25.64,27.6
18.38,25.6,27.41
18.37,25.5,27.49
18.32,25.42,27.62
18.33,25.4,27.44
18.36,25.44,27.64
18.39,25.44,27.59
18.4,25.34,27.51
18.4,25.2,27.62
18.4,25.14,27.45
18.39,25.14,27.49
18.41,25.15,27.84
18.42,25.14,27.51
18.42,25.14,27.8
18.42,25.08,27.75
18.42,24.98,27.75
18.4,24.87,27.58
18.4,24.7,27.46
18.39,24.67,27.79
18.41,24.67,27.45
18.43,24.63,27.8
18.43,24.63,27.94
18.38,24.6,27.78
18.36,24.46,27.61
18.36,24.34,27.51
18.38,24.27,27.54
18.4,24.27,27.75
18.42,24.27,27.44
18.4,24.08,27.55
18.31,23.83,27.57
18.33,23.83,27.71
18.36,23.86,27.51
18.39,23.81,27.81
18.41,23.81,27.68
18.25,23.57,27.73
18.23,23.52,27.81
18.27,23.59,27.74
18.31,23.6,27.7
18.34,23.55,27.69
18.34,23.52,27.46
18.31,23.43,27.6
18.28,23.4,27.78
18.31,23.43,27.49
18.34,23.45,27.54
18.37,23.43,27.69
18.38,23.36,27.71
18.4,23.26,27.67
18.4,23.26,27.95
18.4,23.28,27.82
18.41,23.28,27.56
18.41,23.21,27.58
18.42,23.11,27.65
18.43,23.03,27.53
18.41,23.03,27.57
18.37,22.87,27.54
18.35,22.66,27.49
18.37,22.56,27.54
18.39,22.47,27.81
18.41,22.39,27.57
18.41,22.36,27.72
18.39,22.25,27.5
18.39,22.16,27.45
18.4,22.12,27.29
18.42,22.03,27.83
18.43,22.03,27.49
18.43,21.98,27.56
